created_at;tweet;label
28/02/2021 05:54;b'Dalam persiapan menuju new normal, pemerintah meminta masyarakat mempersiapkan sejumlah perlengkapan sebagai pelindung dari penyebaran Covid-19, salah satunya dengan menggunakan masker saat akan ke luar rumah. https://t.co/8QqiPkVPZu';positif
28/02/2021 05:53;b'Protokol Covid-19 Di Kantor Biro Multimedia Divisi Humas Polri Dalam New Normal https://t.co/4gUNmf4k3N';positif
28/02/2021 05:50;b'Polri mengeluarkan edukasi aktivitas berbelanja saat new normal di masa pandemi covid-19 https://t.co/CayZM5GLnC';positif
28/02/2021 05:48;b'HELLO NEW NORMAL\n\nNew normal atau penerapan prosedur standar tatanan baru adalah menjalankan aktivitas normal dengan menerapkan protokol kesehatan mencegah penularan Covid-19, diantaranya: https://t.co/xTFKHIEr8a';netral
28/02/2021 05:45;b'Hentikan Penyebaran Covid-19 Jaga Jarak Aman\n\nMemasuki fase tatanan kehidupan baru atau new normal diharapkan kepada seluruh masyarakat dapat menerapkan protokol kesehatan guna memutus mata rantai penyebaran Covid-19. https://t.co/8rwD1EjOBJ';positif
28/02/2021 05:32;b'Dear new moms, susahnya adaptasi menyusui itu, anak demam pasca vaksin, anak sering bangun tiap malam, anak kulitnya bermasalah itu normal.\n\nJangan panik or sedih, focus on problem solving dan konsul dengan professionals aja. All will be good \xf0\x9f\x99\x82';netral
28/02/2021 05:31;b'Memasuki new normal bukan berarti penyakit sudah tidak ada tetapi kita harus mematuhi protokol kesehatan memakai masker apabila bepergian, rajin cuci tangan dan jaga jarak. \xe2\x80\x9ctegas Babinsa\xe2\x80\x9d https://t.co/TNmUgbKELs';positif
28/02/2021 04:30;b'@haechantiq Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \nhttps://t.co/WApuAdNjHD';netral
28/02/2021 04:29;b'@dwinawan_ Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \nhttps://t.co/WApuAdNjHD';netral
28/02/2021 04:27;b'@fahriskroepp1 Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \nhttps://t.co/WApuAdNjHD';netral
28/02/2021 03:55;"b'@tubirfess definisi yg sbenarnya dri ""new normal""'";netral
28/02/2021 03:17;b'Alamak guys, harini dah last day korang boleh purchase Hydranica dengan harga intro! Lepas ni harga kembali normal \xf0\x9f\xa5\xba\n\nSiapa yang teringin nak try this new cleanser from @NaturesPalette_ better korang grab cepat cepat!\n\nRM54.90 (Np : RM59.90)\n\xf0\x9f\x9b\x92: https://t.co/LJMsGlHYRY https://t.co/7kEW43spVf';netral
28/02/2021 03:04;b'Tara na sa Intra! \xf0\x9f\x98\x83\n\nINTRAMUROS 2021: A photo set by Jeric Carandang. \nIntramuros under the new normal.\n\n#BagongMaynila\n#SimplyNoPlaceLikeManila\n#WelcomePoKayoSaManila\n#WeAreIntramuros https://t.co/ejd4NBJ7HG';netral
28/02/2021 03:00;b'@imrenagi Hallo, teman!\nTitip kuisoner yaa \xf0\x9f\x98\x8a\n\nKalau kamu pernah mengunjungi Candi Prambanan saat New Normal, boleh banget bantu isi kuisoner di link ini\n\nhttps://t.co/vofYTmGZ5x\n\nBagi 2 responden yang beruntung akan mendapatkan OVO/Gopay/Shopeepay senilai Rp50.000\n\nTerima kasih! \xf0\x9f\x98\x81 https://t.co/BqP0WQiHiv';netral
28/02/2021 02:56;b'Kangen bgt suasana gereja yg rame \xf0\x9f\xa5\xba new normal Eucharist https://t.co/jN7DcdAeRX';netral
28/02/2021 02:20;b'@deyang dan adaptasi cepat terhadap new normal ini sangat diperlukan';positif
28/02/2021 02:19;b'@sofeff Aku kok bilang fase \xe2\x80\x9cnormal\xe2\x80\x9d itu adalah fase ubnormal tetep. Ngga akan kembali seperti dulu bahkan lebih baru lagi. Seperti banyak orang sebut new normal. Jadi perubahan sikap tadi harus dipikirkan jalan terbaik agar tetap bisa strugle tapi mudah dan cepat, bukan instan.';negatif
28/02/2021 01:57;"b'KIME ASANCAYA FE UNNES 2021 akan mengadakan Pelantikan dan Rapat Kerja 2021 dengan tema ""Satukan Tekad Membangun KIME Asancaya yang Solid dan Berprestasi di Era New Normal"" akan diselenggarakan pada:\n\xf0\x9f\x93\x85 : Kamis, 4 Maret 2021\n\xe2\x8f\xb0 : 07.00-Selesai\n\xf0\x9f\x8f\xac : Zoom\n\xf0\x9f\x91\x94 : Hitam putih beralmet'";netral
28/02/2021 01:42;"b'Sejalan dgn hal tersebut KBRI Seoul jg menjalankan 3 transformasi yg tercermin dl@ tagline di logo baru KBRI ""Think Green Transform Now."" Kita jg hrs jeli melihat era new normal sbg peluang. Proyeksi kedepan, Indonesia akan menjadi bangsa dgn jumlah orang kaya yg terus meningkat.'";positif
28/02/2021 01:37;b'Kalau korang nak tahu, ada manga baru title dia \xe2\x80\x9cNew Normal\xe2\x80\x9d, and guess what is the thing yang diagungkan dalam manga tu?';netral
28/02/2021 01:22;"b'Di rezim buzzer sampah dan polarisasi politik yg tajam, korupsi gila2an seolah dianggap new normal. \n\nBuzzer sampah bikin publik lelah memilah &amp; mencerna informasi. Polarisasi politik bikin publik lupa mengecek kompas moral.'";negatif
28/02/2021 01:12;b'Aktivitas new normal dan work from home dimanfaatkan pengembang dalam membangun proyek perumahan. Begini caranya https://t.co/EKN3BwKhwZ';netral
28/02/2021 00:33;b'Dapatkan Harga Hemat Di Era New Normal Hanya Di @hilon_sleepedia\n\nWargi Bisa Mendapatkan Harga Special Untuk Bantal, Guling, Kasur, Matras, Bed Cover, Sprei, Spring Bad Dari Merk Ternama Seperti Holiday, Centry Sleep, Crystal, Alexa, Bigland Dll https://t.co/1rIaBi5RnZ';netral
28/02/2021 00:28;b'Dulu saya ga peduli liat artis liburan kamana oge. Sekarang mah asa rada kesel liat mereka liburan, apalagi rombongan, dgn pertahanan udah test antigen. Sementara masih banyak orang yg masih sulit menyesuaikan diri di new normal.\n\n#BaceoPagi';positif
28/02/2021 00:17;"b'Persiapan Tahun Baru New Normal di Resort, tak ada kembang api lagi \xf0\x9f\xa5\xba\nhttps://t.co/ANFSW5vHZO *subscribe, like, share &amp; comment ya *'";netral
27/02/2021 23:22;"b'Unboxing Samsung Galaxy Tab S6 Lite\nIni yang katanya ""your new normal tablet""\n(sabi banget nih buat nonton sinetron Ikatan Cinta)\n\nhttps://t.co/MveNIF05lJ\n\n#SamsungGalaxyTabS6Lite #Samsung #TabS6Lite #SamsungIndonesia #NewNormalTablet #NewNormal #IkatanCinta #IkatanCintaEp183'";netral
27/02/2021 22:42;b'Sepeda menjadi tren yang kembali muncul di masa adaptasi new normal pandemi Covid-19.\n\nKamu ikutan sepedaan juga?\n\nCek tips sehat bersepeda di masa pandemi Covid-19 berikut ini yaa.. https://t.co/jpatZytnxk';netral
27/02/2021 19:13;b'#BlogUpdate -  Mau Bayar Tagihan IndiHome? Begini Cara Bayarnya Versi New Normal \nMasa pandemi memaksa banyak hal untuk berubah menjadi kenormalan baru. Tak terlepas https://t.co/6dI63705Py';netral
27/02/2021 18:28;b'@chocoratze Wkwkwkwk atek kenek gratis ongkir segala, tak terhalang jarak. New normal=paaaaaket!';positif
27/02/2021 18:07;b'@helowmad Hallo, teman!\nTitip kuisoner yaa \xf0\x9f\x98\x8a\n\nKalau kamu pernah mengunjungi Candi Prambanan saat New Normal, boleh banget bantu isi kuisoner di link ini\n\nhttps://t.co/vilKhY6qXp\n\nBagi 2 responden yang beruntung akan mendapatkan OVO/Gopay/Shopeepay senilai Rp50.000\n\nTerima kasih! \xf0\x9f\x98\x81 https://t.co/tB4wbeEfgv';netral
27/02/2021 17:51;b'@hrdbacot new normal kit-nya, mas mbakkk. cocok buat dibawa WFO nihhh. murah aja dah mulai dari 20ribuan. mumpung shopee lagi ada freeong minimal pembelian 10rb yakaaan~ https://t.co/PzC5wVm1SC';netral
27/02/2021 17:43;b'Manga : New Normal';netral
27/02/2021 17:36;b'Ketika sebuah event diadakan dlm era New Normal yg konon katanya juga bertujuan membantu perekonomian penggiat usaha yg terdampak pandemi tapi menghilangkan kesempatan UMKM yang baru merintis dgn alasan yg berbanding terbalik dgn apa yg didapat di lapangan saat hari H.';negatif
27/02/2021 16:32;b'Dapatkan Harga Hemat Di Era New Normal Hanya Di @hilon_sleepedia\n\nWargi Bisa Mendapatkan Harga Special Untuk Bantal, Guling, Kasur, Matras, Bed Cover, Sprei, Spring Bad Dari Merk Ternama Seperti Holiday, Centry Sleep, Crystal, Alexa, Bigland Dll https://t.co/X8wCzErPds';netral
27/02/2021 16:19;b'aduh gue bnrn kesel bgt lupa ini. atau ada ide ga buat kado yg kepake dan menarik di new normal ini terutama buat yg sering keluar... apa ya... kasih aku pencerahan plz. https://t.co/0jtz6WC7pS';netral
27/02/2021 16:04;b'@tidaksemampai Cakepbangettt\n\nNitip lapak ya kak\nKITA JUAL NEW NORMAL STARTERKIT DENGAN HARGA SUPER MURAH NIH KAK, bisa dijadikan hampers lucu buat si doi \xf0\x9f\xa4\xa9 boleh dicek ig kita @starterkit.co untuk catalog nyaa\xe2\x9c\xa8\n\n#hampers  #paket #masker https://t.co/LLnwFJrhaj';netral
27/02/2021 16:03;b'@niko_junius Benar benar positip\n\nNitip lapak ya kak\nKITA JUAL NEW NORMAL STARTERKIT DENGAN HARGA SUPER MURAH NIH KAK, bisa dijadikan hampers lucu buat si doi \xf0\x9f\xa4\xa9 boleh dicek ig kita @starterkit.co untuk catalog nyaa\xe2\x9c\xa8\n\n#hampers  #paket #masker https://t.co/LLnwFJrhaj';netral
27/02/2021 16:03;b'@uttazt_ Suka dipanggil sayang sm temen sih.\n\nNitip lapak ya kak\nKITA JUAL NEW NORMAL STARTERKIT DENGAN HARGA SUPER MURAH NIH KAK, bisa dijadikan hampers lucu buat si doi \xf0\x9f\xa4\xa9 boleh dicek ig kita @starterkit.co untuk catalog nyaa\xe2\x9c\xa8\n\n#hampers  #paket #masker https://t.co/LLnwFJrhaj';netral
27/02/2021 16:03;b'@uttazt_ Ayo jangan semangat\n\nNitip lapak ya kak\nKITA JUAL NEW NORMAL STARTERKIT DENGAN HARGA SUPER MURAH NIH KAK, bisa dijadikan hampers lucu buat si doi \xf0\x9f\xa4\xa9 boleh dicek ig kita @starterkit.co untuk catalog nyaa\xe2\x9c\xa8\n\n#hampers  #paket #masker https://t.co/LLnwFJrhaj';netral
27/02/2021 16:02;b'@FiersaBesari Andai ada yg bisa diajak ketawa\nNitip lapak ya kak\nKITA JUAL NEW NORMAL STARTERKIT DENGAN HARGA SUPER MURAH NIH KAK, bisa dijadikan hampers lucu buat si doi \xf0\x9f\xa4\xa9 boleh dicek ig kita @starterkit.co untuk catalog nyaa\xe2\x9c\xa8\n\n#hampers  #paket #masker https://t.co/LLnwFJrhaj';netral
27/02/2021 16:01;b'@sakhansaaa Yg cuek emang suka gitu\n\nNitip lapak ya kak\nKITA JUAL NEW NORMAL STARTERKIT DENGAN HARGA SUPER MURAH NIH KAK, bisa dijadikan hampers lucu buat si doi \xf0\x9f\xa4\xa9 boleh dicek ig kita @starterkit.co untuk catalog nyaa\xe2\x9c\xa8\n\n#hampers  #paket #masker https://t.co/LLnwFJrhaj';netral
27/02/2021 15:58;b'@FiersaBesari Ayo jangan semangat\n\nNitip lapak ya kak\nKITA JUAL NEW NORMAL STARTERKIT DENGAN HARGA SUPER MURAH NIH KAK, bisa dijadikan hampers lucu buat si doi \xf0\x9f\xa4\xa9 boleh dicek ig kita @starterkit.co untuk catalog nyaa\xe2\x9c\xa8\n\n#hampers  #paket #masker https://t.co/LLnwFJrhaj';netral
27/02/2021 15:57;b'@lostly_boy Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \nhttps://t.co/WApuAdNjHD';netral
27/02/2021 15:57;b'@FiersaBesari Sebuah pilihan\n\nNitip lapak ya ka\nKITA JUAL NEW NORMAL STARTERKIT DENGAN HARGA SUPER MURAH NIH KAK, bisa dijadikan hampers lucu buat si doi \xf0\x9f\xa4\xa9 boleh dicek ig kita @starterkit.co untuk catalog nyaa\xe2\x9c\xa8\n\n#hampers  #paket #masker https://t.co/cFC5KwX5gL';netral
27/02/2021 15:35;b'beneran penasaran, di daerah lain tuh msh ada yg nerapin psbb gasi? ya minimal protokol new normal gt... jujur di bekasi berasa gaada perubahan apa2, kyk gaada apa2 aja gt... even di mall, tempat2 yg berpotensi rame...';netral
27/02/2021 15:21;b'Udah new normal, malam Minggu tetap di rumah \xf0\x9f\x98\x8a';netral
27/02/2021 15:19;b'Teman atau pendekatan new normal mas?';netral
27/02/2021 14:34;b'biar le mo new normal tetap nd se normal dluuu';negatif
27/02/2021 14:04;b'@douniedrum Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \nhttps://t.co/WApuAdNjHD';netral
27/02/2021 13:40;b'@18fesss kl dipakein masker namanya new normal';netral
27/02/2021 13:19;b'@AdiliaIntan Dasar orng new normal';negatif
27/02/2021 13:13;b'\xf0\x9f\x93\xa2 Promo FEBRUARI \xf0\x9f\x93\xa2\n\xf0\x9f\x91\x9f NEW BALANCE \xf0\x9f\x91\x9f\n\nSize 40-44\n\nNORMAL Rp. 399.900\nPROMO Rp. 329.900 \nBELI 2 Rp. 299.900/pcs\n\n #sepatumurahbandung    #olshopmurah   #olshopjakarta';netral
27/02/2021 12:47;b'@AnakAyam8899 @RaihanArRasyi19 @TonyIndra9 @maspiyuaja Cuma disini berkutat dg istilah,  PSBB ters ganti PSBB diperketat,  ganti PSBB diperlonggar,  ganti New normal,  ganti AKB,  ganti lagi psbb mikro,  ganti lagi ppkm,  ppkm mikro,  rakyat yg pusing. Di luar negeri cukup 1 lockdown.';negatif
27/02/2021 12:30;b'Yuk tunggu apalagi? Segera selsaikan modul di Microsoft Learn, kumpulkan XP lebih banyak dan tukarkan ke berbagai pilihan reward yang kamu inginkan.\n\nMicrosoft Learn, Tingkatkan kemampuan Digital di Era New Normal!';netral
27/02/2021 11:46;b'Setelah new normal kini transformasi digital \xf0\x9f\x92\x83';netral
27/02/2021 11:44;b'@aymarnannuarcpt Slowly pivoting to new normal bro. Aku pun beli tripod je as permulaan and pakai imovie je.';netral
27/02/2021 11:38;b'@DUKCAPILKOTASMG selamat malam admin, mohon info untuk pengurusan akte kelahiran di era new normal dan berkas apa saja yang di perlukan? Terimakasih sebelumnya, selamat malam';netral
27/02/2021 11:38;b'@PutraErlangga_ Fitrah Manusia Normal Anti Mabuk, ketika ada yg meng Amin Miras apakah ini di sebut New Normal...?';netral
27/02/2021 11:37;b'@jek___ Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \nhttps://t.co/WApuAdNjHD';netral
27/02/2021 11:32;b'Ayo indo kpn normal iri gk km sm new zealend';netral
27/02/2021 11:00;b'Karakter serial dan film Hollywood ini sudah menerapkan protokol kesehatan dan karantina sebelum pandemi COVID-19 menyerang dunia.\n\nhttps://t.co/nEjxDYCRTm';netral
27/02/2021 10:54;b'Lagian new normal gini gak semua mahasiswa ada di tempat rantau nya kan, masih ada yg di rumah nya yg kepengen balik rantau tp terhambat izin ortu karena emg gak ada kegiatan belajar d kampus.';netral
27/02/2021 10:32;b'Dapatkan Harga Hemat Di Era New Normal Hanya Di @hilon_sleepedia\n\nWargi Bisa Mendapatkan Harga Special Untuk Bantal, Guling, Kasur, Matras, Bed Cover, Sprei, Spring Bad Dari Merk Ternama Seperti Holiday, Centry Sleep, Crystal, Alexa, Bigland Dll https://t.co/rPwT6MRbM5';netral
27/02/2021 09:24;b'[AJANG KREATIVITAS PRAMUKA PENGGALANG (AKPA) 2021]\n\nSalam Pramuka\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\nHallo, kakak-kakak!\n\nAda kabar baik nih buat kakak-kakak semua \xf0\x9f\xa4\x97\n\nGugus Depan Pramuka SMP Negeri 22 Kota Malang akan menyelenggarakan Lomba AKPA 2021 dengan tema \xe2\x80\x9cPeran Pramuka Penggalang di Era New Normal\xe2\x80\x9d . https://t.co/F1WpfrRZge';netral
27/02/2021 09:18;b'Bhabinkamtibmas kel. Jakasampurna Aiptu Suliatanto dalam rangka kepedulian  Bersama \nStaf Kelurahan jakasampurna Petugas Pos giat menyalurkan BST susulan yg masih tertinggal kepada warga masyarakat yg berhak. \nKegiatan pemberlakuan adaptasi kebiasaan  baru (new normal). https://t.co/Ujs7OLM5cu';positif
27/02/2021 09:07;"b'@terejawantah semenjak gencar jargon new normal sih udah ga ada yg peduli corona \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 mamahku pernah ke kawinan sodara di kampung terus keluargaku pada ga pake masker, mamahku disuruh buka masker sama faceshieldnya sambil ngomong ""di sini tidak ada corona"" \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'";negatif
27/02/2021 09:01;b'@unchulbae @tubirfess 1. testnya banyak\n2. sekali ketauan langsung diangkut dan ditangani\n3. lockdown\n4. disiplin pake masker, jaga jarak, cuci tangan\n5. akses ke rrc, khususnya wuhan langsung ditutup\n6. setelah new normal mereka tetep disiplin pake masker sama jaga jarak';positif
27/02/2021 08:26;"b'Program vaksinasi ini tujuannya untuk membentuk kekebalan komunal, semakin cepat semakin baik &amp; bersyukur kini ada vaksin Mandiri yg merupakan inisiatif pengusaha bersama Kemenkes. Saya rasa, kita semua ingin New Normal cepat terwujud. Untuk itu, dukungan semua pihak diperlukan! https://t.co/MhhVk6ePNF'";positif
27/02/2021 08:18;b'bisa membayangkan betapa ia nya gue kalo udah new normal ekekekkeke';netral
27/02/2021 08:13;b'@geIap_ @vibinextou Lho masa gatau? Skrg kan \xe2\x9c\xa8new normal\xe2\x9c\xa8 \xf0\x9f\x98\x86';netral
27/02/2021 08:08;b'Pak Edu Pijat Kesehatan Capek Capek Khusus Panggilan Jakarta Dan Sekitar Nya \nMinat Hubungi : 085692424776 New Normal Ayooo Pijat Dengan Protokol Kesehatan  Seep\n\n#pijatjakpus\n#jakartapijat\n#pijatsehat\n#pijathotel \n#pijatenak\n#pijatjakarta \n#pijatjaktim\n#pijat';netral
27/02/2021 07:50;b'@kumparan di wkwkland udh dr kpn tau new normal.. ada ga ada kasus corona normal2 ae tuh';negatif
27/02/2021 07:47;b'New Normal Tak Mampu Dongkrak Okupansi Hotel https://t.co/qqx8Zn8Dei';negatif
27/02/2021 07:36;b'Ada yg lagi PIRAL tentang IPK. Ah anehlah suka lebay kita mah\n\nTerus di balik ngerkritik ada kesombongan IPKnya pas kuliah dan tempat kerja. \nCmoonnn Ipk 1.7 sih emang meresahkan\nTapi ya kita lupa basic ngekritik yg baik gimana. \nApa ini suatu new normal ethic? Hmm';netral
27/02/2021 07:21;b'Bener2 new normal sih kayaknya. \nDi mana-mana udah rame.';netral
27/02/2021 06:53;b'@hrdbacot nitip, mumpung lagi new normal bisa new normal kit-nya~ https://t.co/PINyk9diCL';netral
27/02/2021 05:46;b'@ElmaGoldwyn @Cow__Momma New Normal, Sahab hai \xf0\x9f\x98\x9d';netral
27/02/2021 05:42;b'@RishaAtp Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \n\nhttps://t.co/WApuAdNjHD';netral
27/02/2021 05:32;b'Dapatkan Harga Hemat Di Era New Normal Hanya Di @hilon_sleepedia\n\nWargi Bisa Mendapatkan Harga Special Untuk Bantal, Guling, Kasur, Matras, Bed Cover, Sprei, Spring Bad Dari Merk Ternama Seperti Holiday, Centry Sleep, Crystal, Alexa, Bigland Dll https://t.co/1YDQrqkJlX';netral
27/02/2021 04:50;b'@mygdisss Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \nhttps://t.co/WApuAdNjHD';netral
27/02/2021 04:34;b'@Namaku_Mei Hallo, teman!\nTitip kuisoner yaa \xf0\x9f\x98\x8a\n\nKalau kamu pernah mengunjungi Candi Prambanan saat New Normal, boleh banget bantu isi kuisoner di link ini\n\nhttps://t.co/vilKhY6qXp\n\nBagi 2 responden yang beruntung akan mendapatkan OVO/Gopay/Shopeepay senilai Rp50.000\n\nTerima kasih! \xf0\x9f\x98\x81 https://t.co/PU1Lm6tgzs';netral
27/02/2021 04:22;b'New post: Era New Normal, Denty Ajak Pemuda Kuatkan Modal Sosial https://t.co/SPbQPxQCqg';positif
27/02/2021 04:20;b'\xe2\x99\xac Slank - New Normal 01/02/2021\n\xe2\x99\xac Adipati - Janur Kuning @TrinityOptimaP \n\xe2\x99\xac Kotak - Hoax\n\xe2\x99\xac Geisha Ft Enda Ungu - Demi Waktu @MusicaStudios';netral
27/02/2021 04:14;b'@recehtapisayng Hallo, teman!\nTitip kuisoner yaa \xf0\x9f\x98\x8a\n\nKalau kamu pernah mengunjungi Candi Prambanan saat New Normal, boleh banget bantu isi kuisoner di link ini\n\nhttps://t.co/vilKhY6qXp\n\nBagi 2 responden yang beruntung akan mendapatkan OVO/Gopay/Shopeepay senilai Rp50.000\n\nTerima kasih! \xf0\x9f\x98\x81 https://t.co/xbSRC23tVz';netral
27/02/2021 04:03;b'@shawlilies SPECIAL OFFER sempena new arrival. Pure Organic Oat Mask yg cute ni. Hanya 3 pcs for rm10 jerr.. \nNormal price rm5 for 1pcs.Jika berminat boleh klik je link ni\xf0\x9f\x91\x87\nhttps://t.co/UKUlUlGsmm https://t.co/GUNf7xvsLl';netral
27/02/2021 03:55;b'@nishimzra Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \nhttps://t.co/WApuAdNjHD';netral
27/02/2021 03:13;b'#BlogUpdate -  Mau Bayar Tagihan IndiHome? Begini Cara Bayarnya Versi New Normal \nMasa pandemi memaksa banyak hal untuk berubah menjadi kenormalan baru. Tak terlepas https://t.co/6dI63705Py';netral
27/02/2021 02:53;b'Cegah Covid-19, Babinsa Sosialisasi dan Edukasi Siswa  di Sekolah\n\nKutacane \xe2\x80\x93 Untuk mencegah semakin meluasnya penyebaran Covid-19 di masa new normal, Serma Jansen Babinsa Posramil Semadam jajaran Kodim 0108/Agara, memberikan edukasi cara mencegah penularan Covid-19, kepada siswa https://t.co/2HAyBVh3Fs';positif
27/02/2021 02:15;"b'@ustadtengkuzul Saat ini Era New Normal &amp; menjadikan muncul Perilaku Baru di Masyarakat baik yg +/-  untuk tetap dpt sekadar bertahan hidup apapun profesinya diantaranya adalah penyebar Kebencian ! Semoga sebagai masyarakat yg Cerdas &amp; Bermartabat bisa tetap berperilaku +...\xf0\x9f\xa4\xb2'";netral
27/02/2021 02:10;b'Vaksinasi bagi koruptor/tahanan ini langkah yang baik andai dilakukan seketika vaksin diimpor waktu itu.\nDilanjutkan dgn uji \xe2\x80\x98herd immunity\xe2\x80\x99 di seluruh lapas melalui penerapan new normal sejak dini.\n\nHasilnya bisa dipakai sbg rujukan new normal bagi sipil scr umum.';positif
27/02/2021 02:05;b'ngiseng with masker ki new normal banget ciokk';netral
27/02/2021 01:10;b'Waktunya dites lagi untuk perjalanan pulang. New normal activities. Berangkat tes, pulang tes. \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d @ Wae Kesambi,Batu Cermin https://t.co/9FULxhyya9';netral
27/02/2021 00:56;b'@ackermeong Maaf kak titip hampers new normal kit buatanku \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \nhttps://t.co/WApuAdNjHD';netral
26/02/2021 23:04;b'@rumietta betul umi ! rhapsody indonesia baru aja tahun kemarin rilis, lagunya enak itu menurut aku . . kalau lagu barunya mereka yang tahun ini ada judulnya new normal cinta . . intropeksi dan apalagi ya aku lupa judulnya. \xf0\x9f\xa5\xba';netral
26/02/2021 22:41;b'Teruntuk otakku yang ku sayangi ... marilah bekerjasama pada era new normal ini';netral
26/02/2021 21:42;b'Merebaknya pandemik Corona di dunia sejak akhir tahun 2019 silam, dan juga mulai masuk di Indonesia dengan cluster pertamanya di Depok -Jawa Barat sekira bulan Maret lampau, disadari atau tidak, semua itu https://t.co/Rm6mWVLvJx';netral
26/02/2021 20:49;b'@dubidubiidam Alasan bertahan? Bnyak, hal kecilpun bisa buat aku bertahan. Masih mau masakin ayah atau keluarga, masih mau dngerin penjelasan dosen, masih mau ngerasain hidup new normal tanpa pandemi yg entah kapan terealisasi. Bnyak bgt';positif
26/02/2021 20:40;b'@mavisvxrmillion Maaf ya Kak, kenyamanannya jadi terganggu. Padam diwilayah tsb di karenakan Gangguan jaringan menengah dan diupayakan cepat normal kembali.\n\nAgar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123. -Dion';netral
26/02/2021 19:46;b'Bhabinkamtibmas Kel Sejahtra Brigpol A. Situmorang melaksanakan giat Sambang, PRM ke rumah pak Washabul Munir di jl damai link V kel Sejahtera Menyampaikan sosialisasi New Normal diterapkan, kepada warga diberitahukan bahwa wabah masih ada disekitar kita. https://t.co/iba5T6usjp';positif
26/02/2021 18:05;"b'@eckoence Mohon maaf Kak sudah terganggu istirahatnya, untuk padam diwilayah tsb saat ini masih dalam tindaklanjut petugas&amp;diupayakan secepatnya normal kembali. \n\nAgar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih -Dion'";netral
26/02/2021 17:20;b'Bos dari bank Goldman Sachs, David Solomon menolak sistem WFH sebagai transformasi bekerja di era new normal. Kenapa ya? https://t.co/8O53SXsdKl';netral
26/02/2021 16:44;b'@oreoicecreaam yaamfung gue juga sempett off total tu tpi karna udh new normal jalan';positif
26/02/2021 15:55;b'This mess is the new normal dan dia nambahin biar makin messy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbb makan tuh new normal https://t.co/aVv493bZhi';negatif
26/02/2021 15:50;b'@mutualanbase @huskyloey kok kamu mau new normal bilang ke junop oppa? jangan jangan junop oppa jeki ia selama ini\xf0\x9f\x98\xb3';netral
26/02/2021 15:17;b'@allindaLIN Oalah begitu toh, ya hanya perlu tunggu waktu klo begitu, adaptasi new normal kata pemerintah';netral
26/02/2021 15:12;b'Pandemi, terlihat seperti mimpi namun sebuah kenyataan. New normal, membuat keadaan normal dengan kondisi yang baru. Kesimpulannya, Kita harus bisa menerima semua keadaan yang ada terjadi sekarang, ikhlas bukan hanya memeberi namun juga menerima \xf0\x9f\x98\x8c';positif
26/02/2021 14:42;b'Gelar DJD Secara Online, LPMH-UH Angkat Tema Dinamika Jurnalis di Era New\xc2\xa0Normal https://t.co/5kXI4aCaqQ';netral
26/02/2021 14:19;b'Dapatkan Harga Hemat Di Era New Normal Hanya Di @hilon_sleepedia\n\nWargi Bisa Mendapatkan Harga Special Untuk Bantal, Guling, Kasur, Matras, Bed Cover, Sprei, Spring Bad Dari Merk Ternama Seperti Holiday, Centry Sleep, Crystal, Alexa, Bigland Dll https://t.co/8AwvjLRjFV';netral
26/02/2021 14:10;b'Jangan la korg beli laptop kat lowyat byk jgk aku dpt case customer report beli mahal2 sekali refurbished seller x bgtau pn dorg kata new set. Pastu jual normal price dorg utk sampai 500+ 1 unit.';netral
26/02/2021 14:09;"b'@AREAJULID Kalo semua udh di vaksin pro aja sii, mau gimana pun ya, percuma sekolah daring tpi mall dan pariwisata ttp di buka dengan kedok ""pantuhi New normal"" yaa skolah pasti jga bisa toh?'";negatif
26/02/2021 14:00;b'@indriale Halo Kak Indriale,\n\nMaaf ya Kak sudah mengganggu waktu istirahatnya, di wilayah tersebut terjadi gangguan pada komponen gardu, saat ini sudah normal kembali.\n\nAgar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.\n\nTks - Raka';netral
